word,c1,c2,c3,pwc1,pwc2,pwc3,count_doc_cl1,count_doc_cl2,count_doc_cl3,count_doc_len1,count_doc_len2,count_doc_len3
уделяться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
pcfg,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
probabilistic,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
context,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
free,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
grammars,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
суть,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
кс,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
грамматик,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
контекстно,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
достигнуть,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
расширение,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
естественно,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
языковой,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
перечислимый,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
нисходящий,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
парсер,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
англ,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
top,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
down,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
parser,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
продукция,0,0,5,0.00017027073046143367,0.00016920473773265651,0.000927787227462502,3,3,3,3820,3857,4414
раскрываться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
стартовый,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
символ,0,0,12,0.00017027073046143367,0.00016920473773265651,0.0020102056595020876,3,3,3,3820,3857,4414
токен,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
ll,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
восходящий,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
bottom,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
up,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
восстанавливаться,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
кончать,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
lr,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
glr,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
восстановление,0,0,8,0.00017027073046143367,0.00016920473773265651,0.0013916808411937528,3,3,3,3820,3857,4414
ошибка,0,0,18,0.00017027073046143367,0.00016920473773265651,0.0029379928869645894,3,3,3,3820,3857,4414
реагирование,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
некорректный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
лексема,0,0,5,0.00017027073046143367,0.00016920473773265651,0.000927787227462502,3,3,3,3820,3857,4414
завершить,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
вывести,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
сообщение,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
полезный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
попытка,1,0,2,0.0001414327133866063,0.00016920473773265651,0.000463893613731251,4,3,3,11991,3857,4414
распространить,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
программирование,1,0,3,0.0001423183661851562,0.00016920473773265651,0.0006185248183083346,4,3,3,11991,3857,4414
обработчик,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
точно,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
сообщать,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
быстрый,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
продолжать,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
поиск,3,0,4,0.0002844141069397042,0.00016920473773265651,0.0007731560228854183,4,3,3,11991,3857,4414
замедлять,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
корректный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
ниже,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
известный,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
стратегия,0,0,4,0.00017027073046143367,0.00016920473773265651,0.0007731560228854183,3,3,3,3820,3857,4414
режим,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
паника,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
обнаружение,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
пропускать,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
синхронизировать,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
разделитель,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
разработчик,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
анализировать,0,0,4,0.00017027073046143367,0.00016920473773265651,0.0007731560228854183,3,3,3,3820,3857,4414
оказаться,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
значительный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
уровень,0,0,14,0.00017027073046143367,0.00016920473773265651,0.002319468068656255,3,3,3,3820,3857,4414
выполнить,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
локальный,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
коррекция,2,0,1,0.00021250974002975137,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
поток,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
позволить,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
запятая,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
отделять,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
закрыть,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
закрытый,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
круглый,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
скобка,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
проектирование,1,0,1,0.00014187415762218912,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
работать,1,0,5,0.00014234875444839857,0.00016920473773265651,0.000927787227462502,4,3,3,11991,3857,4414
значительно,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
хороший,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
бессильный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
произойти,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
расширить,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
порождать,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
ошибочный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
срабатывание,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
регистрироваться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
контексный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
фг,0,0,6,0.00017027073046143367,0.00016920473773265651,0.0010824184320395857,3,3,3,3820,3857,4414
эффективность,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
способствовать,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
подстановка,0,0,5,0.00017027073046143367,0.00016920473773265651,0.000927787227462502,3,3,3,3820,3857,4414
древовидный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
дса,0,0,5,0.00017027073046143367,0.00016920473773265651,0.000927787227462502,3,3,3,3820,3857,4414
поддерево,3,0,1,0.00028306560045290494,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
предок,0,0,4,0.00017027073046143367,0.00016920473773265651,0.0007731560228854183,3,3,3,3820,3857,4414
потомок,0,0,4,0.00017027073046143367,0.00016920473773265651,0.0007731560228854183,3,3,3,3820,3857,4414
сверху,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
вниз,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
достраивание,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
корнев,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
начальный,2,0,2,0.000212750868732714,0.00016920473773265651,0.000463893613731251,4,3,3,11991,3857,4414
нетерминал,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
терминальный,0,0,6,0.00017027073046143367,0.00016920473773265651,0.0010824184320395857,3,3,3,3820,3857,4414
обойти,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
слева,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
направо,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
справедливость,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
ради,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
ветвление,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
иллюстрация,1,0,1,0.0001423183661851562,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
выявлять,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
транслировать,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
вложенность,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
приоритет,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
обход,4,0,2,0.00035526502771067214,0.00016920473773265651,0.000463893613731251,4,3,3,11991,3857,4414
распознаватель,0,0,7,0.00017027073046143367,0.00016920473773265651,0.0012370496366166692,3,3,3,3820,3857,4414
раз,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
наоборот,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
последовательный,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
разворачиваться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
аналогия,1,0,1,0.00014155283459551277,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
рекурсивный,6,0,2,0.000497371038794941,0.00016920473773265651,0.000463893613731251,4,3,3,11991,3857,4414
экземпляр,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
развернуть,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
вызов,2,0,2,0.00021305305020950216,0.00016920473773265651,0.000463893613731251,4,3,3,11991,3857,4414
стек,0,0,6,0.00017027073046143367,0.00016920473773265651,0.0010824184320395857,3,3,3,3820,3857,4414
фрейм,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
текущий,5,0,2,0.0004262877442273535,0.00016920473773265651,0.000463893613731251,4,3,3,11991,3857,4414
правда,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
характер,1,0,1,0.00014169323414806942,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
жёсткий,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
нуждаться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
изменяемый,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
зашить,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
команда,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
стандартный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
push,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
pop,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
продвижение,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
содержимое,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
граница,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
недостроенный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
понятно,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
преобразование,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
перебор,4,0,2,0.00035551763367463026,0.00016920473773265651,0.000463893613731251,4,3,3,11991,3857,4414
возможный,3,0,4,0.0002842524161455372,0.00016920473773265651,0.0007731560228854183,4,3,3,11991,3857,4414
показательный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
трудоёмкость,4,0,2,0.00035554291402972336,0.00016920473773265651,0.000463893613731251,4,3,3,11991,3857,4414
приемлемый,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
условие,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
уменьшать,1,0,1,0.0001417133139658471,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
скорость,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
объём,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
близкий,1,0,2,0.00014229811454998222,0.00016920473773265651,0.000463893613731251,4,3,3,11991,3857,4414
тупой,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
возврат,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
промежуточный,1,0,1,0.00014149274849663954,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
единственно,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
правильный,0,0,4,0.00017027073046143367,0.00016920473773265651,0.0007731560228854183,3,3,3,3820,3857,4414
движение,1,0,1,0.00014218683349921798,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
жадный,5,0,1,0.00042646954296680646,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
разобраться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
взаимоотношения,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
нетерминальный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
объясняться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
недопустимый,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
тупиковый,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
синтаксически,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
очередной,2,0,2,0.00021238938053097346,0.00016920473773265651,0.000463893613731251,4,3,3,11991,3857,4414
незакрытый,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
локализоваться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
альтернативный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
выбираться,1,0,1,0.00014214641080312722,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
верный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
история,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
эвм,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
середина,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
век,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
кибернетический,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
идея,3,0,6,0.00028437366699843596,0.00016920473773265651,0.0010824184320395857,4,3,3,11991,3857,4414
стимулировать,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
появление,0,0,6,0.00017027073046143367,0.00016920473773265651,0.0010824184320395857,3,3,3,3820,3857,4414
ранее,2,0,1,0.00021263023601956197,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
невозможно,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
стык,0,0,4,0.00017027073046143367,0.00016920473773265651,0.0007731560228854183,3,3,3,3820,3857,4414
биология,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
инженерный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
бионика,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
психология,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
психолингвистика,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
вычислительный,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
техника,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
родиться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
пойти,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
далёкий,1,0,1,0.0001413727292005372,0.00016920473773265651,0.0003092624091541673,4,3,3,11991,3857,4414
менять,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
название,0,0,3,0.00017027073046143367,0.00016920473773265651,0.0006185248183083346,3,3,3,3820,3857,4414
потом,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
прочно,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
укрепиться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
обусловить,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
лингвист,0,0,5,0.00017027073046143367,0.00016920473773265651,0.000927787227462502,3,3,3,3820,3857,4414
надеяться,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
математик,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
помочь,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
обрести,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
недоставать,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
укрепить,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
надежда,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
языковед,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
быстро,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
арифмометр,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
автоматизация,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
автоматизировать,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
словарный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
картотека,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
почти,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
неподготовленный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
бесспорный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
привычный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
х,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
гражданство,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
стать,0,0,6,0.00017027073046143367,0.00016920473773265651,0.0010824184320395857,3,3,3,3820,3857,4414
выходить,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
сборник,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
журнал,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
создаваться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
конференция,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
созываться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
всемирный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
форум,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
посвятить,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
исключительно,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
страна,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
начаться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
подготовка,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
специалист,0,0,2,0.00017027073046143367,0.00016920473773265651,0.000463893613731251,3,3,3,3820,3857,4414
выделяться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
давно,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
изучать,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
устроенный,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
кирпичик,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
складываться,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
приобрести,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
американский,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
выдвинуть,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
дерзкий,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
джорджтаунский,0,0,1,0.00017027073046143367,0.00016920473773265651,0.0003092624091541673,3,3,3,3820,3857,4414
